peak_times,stride_times,swing_times,swing_ang_range,peak_values,freeze_index_all_steps,leg_vector,swing_time_asymmetry,stride_time_CV_arrhythmicity,swing_time_CV,model_freeze_probas,model_freeze_labels,peak_times_ced
570.2928715,1.4999039999999,0.335916000000111,32.8486022099372,178.745191942493,1.25899415294962,0,12.3232640424187,0.0568077487358677,0.0647850288250994,0.305699125857795,0,629.610635
570.9647035,1.37491199999999,0.60152400000004,30.9558161898444,188.562700328725,0.937360674442883,1,14.165051706289,0.050548708891542,0.236177689995773,0.325696838448966,0,630.282467
571.6834075,1.390536,0.24998400000004,32.9422625763737,148.686556358309,1.76470276099265,0,28.1412459438048,0.0504138793782203,0.284486915262477,0.30058660893558,0,631.001171
572.3630515,1.39834800000006,0.335915999999997,35.6812562887754,175.237757340352,1.30419224571548,1,30.6258458024582,0.051023716162651,0.268143335758728,0.266932675517789,0,631.680815
573.1208155,1.437408,0.45309599999996,25.9054478106959,217.398113431206,1.51317602254773,0,20.3401072584929,0.0377863390178336,0.327837109822207,0.392836907313103,0,632.438579
573.5817235,1.21867199999997,0.304667999999992,31.8093183145436,167.074559200555,0.378152312100081,1,17.8555073998395,0.0557199682736892,0.344180689325956,0.313647059734825,0,632.899487
574.2691795,1.14836400000002,0.328103999999939,32.4103878184962,187.802323633473,0.479674363414857,0,18.6102279633944,0.0952226645683204,0.346019608996584,0.321680370090346,0,633.586943
574.7613355,1.17961200000002,0.507779999999912,27.2225107751084,181.376674105869,0.216000455177753,1,10.7630664192338,0.104610197529773,0.291889836591187,0.399546158215048,0,634.079099
575.3706715,1.10149200000001,0.328104000000053,39.8589651958071,147.700642507843,0.358616847432095,0,3.46055291774331,0.120098713293189,0.240437470044048,0.238220848925054,0,634.688435
576.0659395,1.30460399999993,0.28904399999999,36.4417049081428,199.440536606575,0.68105772415152,1,0.706716722314555,0.0999116527055399,0.263755852206199,0.273830550504983,0,635.383703
576.6830875,1.31241599999998,0.343728000000056,40.7735097830531,183.165445585091,1.12281485112574,0,9.67296264584067,0.0725393535178049,0.179707171953427,0.215187011330943,0,636.000851
577.2924235,1.22648400000003,0.28904399999999,41.0437031487482,221.914678069447,1.70862124973003,1,8.24436692109265,0.0721612976863762,0.187982807408701,0.210859441747714,0,636.610187
577.8939475,1.21086000000003,0.304667999999992,36.0268374474313,184.513484159951,1.63047467451215,0,10.6160195828187,0.0691771771584823,0.204650498215649,0.265411650886401,0,637.211711
578.5189075,1.22648400000003,0.281231999999932,39.5131916108759,217.640611391876,3.69605950050444,1,12.7833371510091,0.061656904038408,0.0380722959574126,0.223457440096795,0,637.836671
579.1126195,1.21867199999997,0.320291999999995,40.6925899546834,182.267342656096,2.86182430714189,0,11.9801199812768,0.0406586886693908,0.0383158390037138,0.203941074211145,0,638.430383
579.7141435,1.19523600000002,0.28904399999999,37.5751246216385,202.025016235101,2.48390499825018,1,11.9801199812768,0.0300717789978614,0.0383158390037138,0.232573990319598,0,639.031907
580.3156675,1.20304799999997,0.304667999999992,38.5860461774287,193.265507910133,1.01414596655377,0,7.86431273191943,0.0106435829294255,0.022428007019384,0.214833965233983,0,639.633431
580.9484395,1.23429599999997,0.28904399999999,41.5774428138743,223.697327390188,0.264638433990778,1,7.86431273191943,0.011705778602454,0.022428007019384,0.186194293883682,0,640.266203
581.5733995,1.25773200000003,0.296855999999934,36.2130470424861,192.26742320881,0.562926132243123,0,7.02042586732664,0.0199626195249445,0.0272906518390209,0.244845040839528,0,640.891163
582.1124275,1.16398800000002,0.281232000000045,36.7649232723787,202.463827311069,0.180003681621747,1,7.0204258673134,0.0261867226550382,0.0272906518389053,0.239339229086361,0,641.430191
582.7295755,1.15617600000007,0.28904399999999,33.9134533807547,187.179246997295,0.611166598757487,0,3.57180826019562,0.0357831479547311,0.0210308529530114,0.276241371679352,0,642.047339
583.2764155,1.16398800000002,0.320292000000109,36.2712583609321,184.576256673889,0.866712449261547,1,2.55240273361356e-11,0.0381716793274259,0.0479704119877677,0.249052147320924,0,642.594179
583.9951195,1.26554399999998,0.320291999999995,32.1426999803627,180.778107675293,1.74094950029091,0,1.73917427116183,0.0419660132647795,0.0617306120716268,0.303206864756083,0,643.312883
584.5263355,1.24991999999997,0.562463999999977,29.5801551090858,176.685368510523,1.8422333787508,1,25.0356114839297,0.0456731433832553,0.223248329401957,0.340424712835769,0,643.844099
585.2059795,1.21086000000003,0.281231999999932,32.7644980038214,157.130053635128,5.40096225630135,0,26.774785755117,0.0433803819333749,0.231142751832148,0.296292128058474,0,644.523743
585.8465635,1.32022800000004,0.281231999999932,33.1022643746561,184.254210512336,3.06148589068473,1,26.7747857551072,0.0540136560426898,0.231142751832218,0.298598666400174,0,645.164327
586.4324635,1.22648399999991,0.31248000000005,32.4605957409235,184.934871135788,0.95733460123379,0,24.1772371147743,0.0428429832721243,0.230250123184792,0.300116076012035,0,645.750227
587.0105515,1.1639879999999,0.484343999999965,31.4062804420504,205.422023597827,3.08341973816796,1,37.3624502252435,0.0428429832721488,0.197888828188998,0.313508450326864,0,646.328315
587.5808275,1.14836400000002,0.281232000000045,34.7227749354386,158.215687832561,0.819770815543255,0,41.729956575504,0.0487255031106096,0.194898418292176,0.273703822066916,0,646.898591
588.2448475,1.23429600000009,0.296856000000048,34.8179070405694,187.600324022539,1.92606861160316,1,19.4156014440873,0.048857574584899,0.190506937634661,0.272854613235571,0,647.562611
588.9557395,1.37491199999999,0.328104000000053,35.4914509371525,189.439744439759,0.711512087048237,0,14.1970261270173,0.077599206926535,0.198412846173402,0.278558333595751,0,648.273503
589.5260155,1.28116799999998,0.281232000000045,32.7871264682254,184.665413027979,0.550470543257003,1,14.197026127028,0.0700781832818742,0.198412846173333,0.308032561375494,0,648.843779
590.1978475,1.24210800000003,0.624960000000101,8.55158653077278,155.767009749092,0.631296120959261,0,14.9940147291022,0.0693915545500602,0.386103157259252,0.662925425779926,0,649.515611
590.8228075,1.29679199999998,0.632772000000045,30.6164787380304,206.75808913957,0.672673159559056,1,1.91699161077671,0.0581446228848626,0.472555568856031,0.331293436457211,0,650.140571
591.6352555,1.437408,0.507779999999912,18.8237158877585,126.153475742125,1.14222541238231,0,18.768349993527,0.0496963910192905,0.39955796913388,0.505968996925701,0,650.953019
592.2289675,1.40616,0.41403600000001,9.8751410365568,140.305182978221,1.01482208276304,1,9.53101798042938,0.0625398459942472,0.354024886458018,0.644433117413588,0,651.546731
592.7211235,1.085868,0.47653200000002,21.3784765214316,152.111070722864,2.25410154853806,0,19.2077731739264,0.0958052565979505,0.273433580088323,0.481994845893619,0,652.038887
593.2835875,1.05462,0.242171999999982,26.7357871696875,170.387750107258,3.46332460391643,1,22.1930694888991,0.141980580811696,0.300754321078431,0.423207649852318,0,652.601351
593.8694875,1.14836400000002,0.265608000000043,26.8910440103076,155.85418160754,4.48212387776126,0,3.07716586668033,0.148433810830451,0.385900527213184,0.42481230018476,0,653.187251
594.3928915,1.10930399999995,0.421848000000068,23.4590808643262,198.87426281363,25.9020022435373,1,14.7920130076546,0.156095981723512,0.29938734620034,0.480879219032192,0,653.710655
594.9006715,1.03118399999994,0.382788000000005,8.1491434529965,153.270690284917,0.565897444808428,0,4.25596144188003,0.106411881551573,0.282218402601817,0.679951617135069,0,654.218435
595.3381435,0.945252000000096,0.453096000000073,16.1754999612898,133.179667807415,29.6981701643393,1,0.696866931604312,0.0672328369172297,0.293763656135143,0.542688413485968,0,654.655907
595.7053075,0.804636000000073,0.406224000000066,9.01003586163906,131.11841255959,0.276898340112965,0,5.75698518214808,0.12813201191635,0.260001276481586,0.673518463834312,0,655.023071
596.2521475,0.914003999999977,0.335915999999997,5.75686967531509,55.6412615352658,39.333800690224,1,13.8150338480824,0.140841498050624,0.182320579623666,0.723654546088268,1,655.569911
596.9239795,0.671831999999995,0.257796000000099,11.2324241679134,129.21064792805,57.6357734476601,1,7.18257345711836,0.186406880693281,0.141047929731284,0.666869449069737,1,656.241743
597.3692635,1.66395599999998,0.281231999999932,27.9569528815415,114.79901274643,0.252499754725931,0,2.21411258770542,0.279578315395171,0.233974469128036,0.486475357115089,1,656.687027
597.8145475,0.89056800000003,0.429660000000013,14.8020278815296,144.390877906216,0.0437508732551469,1,7.12630200216175,0.318870411358755,0.25025799099987,0.682288201453941,1,657.132311
598.3613875,0.99212399999999,0.281232000000045,37.2298279010931,148.900955213467,0.202199445709072,0,5.49157575961765,0.276746847903759,0.237872783176709,0.333651202465444,1,657.679151
598.9629115,1.1483639999999,0.28904399999999,38.0330713831118,206.432165094254,0.00944319719767497,1,15.4150679827374,0.28635611003174,0.114186464840878,0.330915267704098,1,658.280675
599.6347435,1.27335599999992,0.320291999999995,35.4863044401399,201.147925267209,0.00508563513795451,0,10.0925918590096,0.26078767355969,0.178946874781981,0.356775202038113,1,658.952507
600.1815835,1.21867200000008,0.24998400000004,33.9234255596093,212.037205334641,0.00365605472371159,1,9.28937468927722,0.20834014452402,0.184652347741917,0.35313626892563,1,659.499347
600.7362355,1.10149200000001,0.24998400000004,26.1347803386923,172.294113077495,NaN,0,12.8933683375843,0.14270290816397,0.208386535290856,0.433001771559738,1,660.053999
601.3690075,1.18742399999996,0.257795999999985,32.780470733379,198.738017433586,NaN,1,6.63750689449485,0.0780241624182312,0.100962003196622,0.309222353688494,1,660.686771
601.9002235,1.16398800000002,0.601523999999927,11.4563194723294,163.117308040021,NaN,0,38.5662480811934,0.0517382702001794,0.27702572551137,0.613395842056,1,661.217987
602.3376955,0.968688000000043,0.507780000000025,9.59306700029764,79.7479373016229,NaN,1,14.3100843640591,0.0974128747790797,0.454700821461919,0.655576285161535,1,661.655459
602.8767235,0.976499999999987,0.265607999999929,14.7709505479823,94.7200478125784,NaN,0,9.53101798041824,0.104709667393466,0.483258937251718,0.584029575118132,1,662.194487
603.3766915,1.038996,0.51559199999997,11.9615606600348,96.7705353158932,NaN,1,13.7021797564368,0.0965942982798976,0.438357541411181,0.623088465299285,1,662.694455
603.9235315,1.04680800000006,0.47653200000002,10.5795427196509,84.2739777550745,NaN,0,4.76280489891783,0.096999730950657,0.361215799633833,0.642571382699309,1,663.241295
604.3453795,0.968687999999929,0.515592000000083,8.3091145996838,77.1642449568798,NaN,1,13.5709251924679,0.0650321299622829,0.193930060047715,0.658478432242626,1,663.663143
604.8297235,0.906192000000033,0.187487999999917,10.3540122682703,85.7935852095392,NaN,0,50.4080235626654,0.0564572930027904,0.245654508711163,0.626808940499947,1,664.147487
605.2203235,0.874944000000028,0.203111999999919,5.96994040802543,61.3632982059403,NaN,1,28.3471539915559,0.0788278607839499,0.460505378338674,0.695115704277762,1,664.538087
605.6109235,0.781199999999899,0.492155999999909,5.27141093294616,85.9083663443025,NaN,0,6.53827592629624,0.115727008339262,0.441835672937753,0.716443535469665,1,664.928687
605.9546515,0.734328000000005,0.437471999999957,4.71136055371313,51.0081566826995,NaN,1,9.82547376793312e-12,0.14153400605776,0.433568397378881,0.732530106957728,1,665.272415
606.3140035,0.70308,0.320291999999995,28.1386335102052,91.1823347900651,NaN,0,14.5182009844642,0.132923471485813,0.440120433609161,0.389515935992791,1,665.631767
608.2201315,2.26548000000003,0.460908000000018,18.4464667648657,141.918087722191,NaN,1,9.67296264586342,0.391926639834522,0.423271490553153,0.693713721727176,1,667.537895
608.7513475,2.43734400000005,0.265608000000043,37.1892084145709,133.03319260474,NaN,0,2.15062052209163,0.702293628136269,0.358617088078382,0.576858614894483,1,668.069111
609.3919315,1.17179999999996,0.304667999999992,38.6502030558165,197.413583614365,NaN,1,10.9698917256446,0.658238285872179,0.269542795567561,0.503813609308106,1,668.709695
610.1028235,1.35147600000005,0.523404000000028,32.3372826861533,210.005536069922,NaN,0,8.11255448122819,0.576202685660735,0.288729685072934,0.562794092291455,1,669.420587
610.6340395,1.24210800000003,0.296856000000048,39.5099804742195,208.840328431582,NaN,1,4.31721718652133,0.488847744947073,0.314330285325104,0.406702966573613,1,669.951803
611.3293075,1.22648399999991,0.281232000000045,36.1962035640806,178.712498587656,NaN,0,0.73260400921268,0.395402278490063,0.333236429514306,0.409408088666519,1,670.647071
611.8917715,1.25773200000003,0.28904399999999,33.7153663950876,179.581954860968,NaN,1,18.3782477433704,0.217874955713751,0.215737297457654,0.361991921582868,1,671.209535
612.5636035,1.23429600000009,0.28904399999999,38.0654127853651,193.983751396039,NaN,0,20.5443974214833,0.0462502769572406,0.201903755618609,0.234177051420027,0,671.881367
613.1104435,1.21867199999997,0.296855999999934,37.4378492509406,204.498851161952,NaN,1,21.4254603897053,0.0354803542165435,0.196409802508177,0.236968031110032,0,672.428207
613.7822755,1.21867199999997,0.31248000000005,38.7682369835813,193.968410808933,NaN,0,1.28896893158989e-11,0.0111152117322101,0.0352966761326173,0.212959136446665,0,673.100039
614.3134915,1.20304799999997,0.296856000000048,37.431308892219,205.118464748296,NaN,1,1.28896893158989e-11,0.0146673607499238,0.0352966761326173,0.228079323369065,0,673.631255
614.9462635,1.16398800000002,0.273419999999987,36.0851977027398,192.532760383073,NaN,0,0.888894741718275,0.0267930651697459,0.04136855964107,0.246919712407208,0,674.264027
615.5790355,1.26554399999998,0.296856000000048,39.9798731458232,210.394409544414,NaN,1,1.76995770994031,0.0285413457583529,0.0337046180147681,0.207287158640973,0,674.896799
616.1805595,1.23429599999997,0.320291999999995,36.7039311633807,203.946189178997,NaN,0,1.73917427118715,0.0285413457583351,0.041567460176829,0.241805922707244,0,675.498323
616.6961515,1.11711600000001,0.499968000000081,29.5192480387316,207.846751038295,NaN,1,18.8052231503065,0.0464849015020532,0.202400749450971,0.338443461511326,0,676.013915
617.3211115,1.14055199999996,0.304667999999992,34.4091439403468,171.51247150522,NaN,0,19.6710294246244,0.0518532850256289,0.200681773578224,0.277357755354567,0,676.638875
617.9304475,1.23429599999997,0.492156000000023,32.8343629290456,212.832550193573,NaN,1,36.1013345537476,0.0531301602853189,0.173765937600834,0.300587203112432,0,677.248211
618.5475955,1.22648400000003,0.281231999999932,32.3732241020411,170.603348330265,NaN,0,35.2355282794423,0.0541162010002266,0.166459843104122,0.306799548662042,0,677.865359
619.1334955,1.20304800000008,0.523404000000028,31.2986750071519,195.113164751365,NaN,1,51.4267967957139,0.0472718314796677,0.048637745473227,0.318584219181971,0,678.451259
619.7818915,1.23429599999997,0.265608000000043,32.2411793392973,176.179075947776,NaN,0,57.651027683431,0.0472718314796677,0.0507276237176353,0.307150838404341,0,679.099655
620.3365435,1.20304799999997,0.273419999999987,33.1436250591851,181.824915292436,NaN,1,41.4597591671505,0.0290985364871804,0.193137684180441,0.286242314850091,0,679.654307
620.9458795,1.16398800000002,0.296856000000048,32.837738722266,189.821750641757,NaN,0,42.3814246776363,0.0233805140510726,0.186283193906554,0.287023727349574,0,680.263643
621.4536595,1.11711600000001,0.468719999999962,29.4947031266969,193.930251718007,NaN,1,40.546510810812,0.0370693904220134,0.183542628159841,0.3359583567231,0,680.771423
622.0395595,1.09368000000006,0.281231999999932,33.6517404983884,170.955846900405,NaN,0,40.546510810812,0.051323913105873,0.183542628159841,0.286958167981807,0,681.357323
622.6020235,1.14836400000002,0.476531999999906,30.1134187475167,189.629540780962,NaN,1,36.7724780125172,0.0490113570211397,0.169421237995608,0.333290103528999,0,681.919787
623.2113595,1.17179999999996,0.265607999999929,26.3546073824945,182.735503150368,NaN,0,36.7724780125307,0.0376285929190537,0.169421237995713,0.381509643282639,0,682.529123
623.7660115,1.16398800000002,0.468720000000076,30.4516010008338,217.119238593272,NaN,1,51.6365804141675,0.0292572471887859,0.0325624485169582,0.321168732481582,0,683.083775
624.2816035,1.070244,0.499967999999967,22.4259971071143,152.5664963411,NaN,0,30.0657231315039,0.034350352681904,0.192542068133299,0.435444641602434,0,683.599367
624.8128195,1.04680799999994,0.468720000000076,23.2783618139627,191.264091575721,NaN,1,30.065723131512,0.0523228272144703,0.192542068133264,0.431013553125557,0,684.130583
