peak_times,stride_times,swing_times,swing_ang_range,peak_values,freeze_index_all_steps,leg_vector,swing_time_asymmetry,stride_time_CV_arrhythmicity,swing_time_CV,peak_times_ced
151.8926774,1.34366399999999,0.812448000000018,11.0184932150341,36.6567921519643,0.00932815952416742,1,0.376648279549127,0.0125882411908786,0.141978481116639,154.6152148
152.5020134,1.26554399999998,0.812447999999989,10.3185853522083,26.4905364073446,0.0023443607048531,0,6.19505888615219,0.0294675372140278,0.161903495827314,155.2245508
153.3066494,1.413972,0.742140000000006,10.4859256046989,27.0411279532004,0.0317050168843312,1,6.19505888615219,0.0339973841720161,0.161903495827314,156.0291868
154.0878494,1.585836,0.687455999999997,9.19838713591606,28.17205962018,0.00527382972405775,0,7.59859069779076,0.0709629354905478,0.150732286827338,156.8103868
154.7909294,1.48427999999998,0.664019999999994,8.18993825141036,31.8030938108178,0.0155223964810398,1,1.05079775984039,0.0830627863412543,0.092119806598615,157.5134668
155.4627614,1.37491200000002,0.804635999999988,8.88884267424314,28.8948348682834,0.0639500070539606,0,3.80011181785948,0.0826456087019892,0.0957732151472561,158.1852988
156.1502174,1.35928800000002,0.835883999999993,8.68885595315913,25.891577629155,0.0251107283827194,1,2.7493140580191,0.0798593438553962,0.10314442268583,158.8727548
156.9314174,1.46865599999998,0.749952000000008,9.71549164072174,30.1306343938932,0.115386834617166,0,0,0.0578633100574167,0.09679805536953,159.6539548
157.6891814,1.53896399999999,0.70308,9.07347092531171,30.7852600349956,0.0627441337247244,1,1.75751448215103,0.0673112957091256,0.100571049587062,160.4117188
158.4078854,1.47646800000001,0.656207999999992,9.00144769423398,41.182718806145,0.0130052373612312,0,0.353982670512462,0.0511461439364585,0.112274638217181,161.1304228
159.1187774,1.429596,0.874943999999999,8.9003650638181,32.5365702103504,0.0216154909973179,1,8.78943792545101,0.0510040223871695,0.106914533726785,161.8413148
159.8843534,1.47646799999998,0.812447999999989,8.36082358614309,27.9212480784856,0.0111850127055041,0,8.43670387365412,0.0329115579275681,0.109151161702072,162.6068908
160.5639974,1.44522000000001,0.773388000000011,7.36516442151308,28.6613739919176,0.00505391424126316,1,5.81360265876791,0.0216324106463128,0.108286319973041,163.2865348
161.3217614,1.437408,0.76557600000001,8.83940601523586,29.6669952222967,0.00535537048346319,0,5.11184539290314,0.0278071827744444,0.108946458964398,164.0442988
161.9779694,1.413972,0.843695999999994,10.245961167472,29.3847438588772,0.0265651504771906,1,10.9199291964998,0.0131693332211529,0.0851367400352719,164.7005068
162.8372894,1.51552800000002,0.664019999999994,8.65205692771351,30.7206263945629,0.00782516260437447,0,10.5708887025229,0.0186919941018332,0.0820711302055352,165.5598268
163.5091214,1.53115199999999,0.82025999999999,9.15508778969191,24.4875857183124,0.0288128381060901,1,8.35209720498628,0.033959150590024,0.0727939912153803,166.2316588
164.2356374,1.398348,0.664019999999994,10.6519164035211,35.0704995926708,0.00531032733421837,0,15.2016207298625,0.0412997508946297,0.0640403088777507,166.9581748
